Database Origin,Solvent SMILES,Solvent Key,Solvent Type,Solute SMILES,Solute Key,Solute Type,dG,BalabanJ_slv,BertzCT_slv,Chi0_slv,Chi0n_slv,Chi0v_slv,Chi1_slv,Chi1n_slv,Chi1v_slv,Chi2n_slv,Chi2v_slv,Chi3n_slv,Chi3v_slv,Chi4n_slv,Chi4v_slv,EState_VSA1_slv,EState_VSA10_slv,EState_VSA11_slv,EState_VSA2_slv,EState_VSA3_slv,EState_VSA4_slv,EState_VSA5_slv,EState_VSA6_slv,EState_VSA7_slv,EState_VSA8_slv,EState_VSA9_slv,HallKierAlpha_slv,HeavyAtomCount_slv,HeavyAtomMolWt_slv,Kappa1_slv,Kappa2_slv,Kappa3_slv,MaxAbsEStateIndex_slv,MaxAbsPartialCharge_slv,MaxEStateIndex_slv,MaxPartialCharge_slv,MinAbsEStateIndex_slv,MinAbsPartialCharge_slv,MinEStateIndex_slv,MinPartialCharge_slv,MolLogP_slv,MolMR_slv,MolWt_slv,NHOHCount_slv,NOCount_slv,NumAliphaticCarbocycles_slv,NumAliphaticHeterocycles_slv,NumAliphaticRings_slv,NumAromaticCarbocycles_slv,NumAromaticHeterocycles_slv,NumAromaticRings_slv,NumHAcceptors_slv,NumHDonors_slv,NumHeteroatoms_slv,NumRadicalElectrons_slv,NumRotatableBonds_slv,NumSaturatedCarbocycles_slv,NumSaturatedHeterocycles_slv,NumSaturatedRings_slv,NumValenceElectrons_slv,PEOE_VSA1_slv,PEOE_VSA10_slv,PEOE_VSA11_slv,PEOE_VSA12_slv,PEOE_VSA13_slv,PEOE_VSA14_slv,PEOE_VSA2_slv,PEOE_VSA3_slv,PEOE_VSA4_slv,PEOE_VSA5_slv,PEOE_VSA6_slv,PEOE_VSA7_slv,PEOE_VSA8_slv,PEOE_VSA9_slv,SMR_VSA1_slv,SMR_VSA10_slv,SMR_VSA2_slv,SMR_VSA3_slv,SMR_VSA4_slv,SMR_VSA5_slv,SMR_VSA6_slv,SMR_VSA7_slv,SMR_VSA8_slv,SMR_VSA9_slv,SlogP_VSA1_slv,SlogP_VSA10_slv,SlogP_VSA11_slv,SlogP_VSA12_slv,SlogP_VSA2_slv,SlogP_VSA3_slv,SlogP_VSA4_slv,SlogP_VSA5_slv,SlogP_VSA6_slv,SlogP_VSA7_slv,SlogP_VSA8_slv,SlogP_VSA9_slv,TPSA_slv,VSA_EState1_slv,VSA_EState10_slv,VSA_EState2_slv,VSA_EState3_slv,VSA_EState4_slv,VSA_EState5_slv,VSA_EState6_slv,VSA_EState7_slv,VSA_EState8_slv,VSA_EState9_slv,BalabanJ_slt,BertzCT_slt,Chi0_slt,Chi0n_slt,Chi0v_slt,Chi1_slt,Chi1n_slt,Chi1v_slt,Chi2n_slt,Chi2v_slt,Chi3n_slt,Chi3v_slt,Chi4n_slt,Chi4v_slt,EState_VSA1_slt,EState_VSA10_slt,EState_VSA11_slt,EState_VSA2_slt,EState_VSA3_slt,EState_VSA4_slt,EState_VSA5_slt,EState_VSA6_slt,EState_VSA7_slt,EState_VSA8_slt,EState_VSA9_slt,HallKierAlpha_slt,HeavyAtomCount_slt,HeavyAtomMolWt_slt,Kappa1_slt,Kappa2_slt,Kappa3_slt,MaxAbsEStateIndex_slt,MaxAbsPartialCharge_slt,MaxEStateIndex_slt,MaxPartialCharge_slt,MinAbsEStateIndex_slt,MinAbsPartialCharge_slt,MinEStateIndex_slt,MinPartialCharge_slt,MolLogP_slt,MolMR_slt,MolWt_slt,NHOHCount_slt,NOCount_slt,NumAliphaticCarbocycles_slt,NumAliphaticHeterocycles_slt,NumAliphaticRings_slt,NumAromaticCarbocycles_slt,NumAromaticHeterocycles_slt,NumAromaticRings_slt,NumHAcceptors_slt,NumHDonors_slt,NumHeteroatoms_slt,NumRadicalElectrons_slt,NumRotatableBonds_slt,NumSaturatedCarbocycles_slt,NumSaturatedHeterocycles_slt,NumSaturatedRings_slt,NumValenceElectrons_slt,PEOE_VSA1_slt,PEOE_VSA10_slt,PEOE_VSA11_slt,PEOE_VSA12_slt,PEOE_VSA13_slt,PEOE_VSA14_slt,PEOE_VSA2_slt,PEOE_VSA3_slt,PEOE_VSA4_slt,PEOE_VSA5_slt,PEOE_VSA6_slt,PEOE_VSA7_slt,PEOE_VSA8_slt,PEOE_VSA9_slt,SMR_VSA1_slt,SMR_VSA10_slt,SMR_VSA2_slt,SMR_VSA3_slt,SMR_VSA4_slt,SMR_VSA5_slt,SMR_VSA6_slt,SMR_VSA7_slt,SMR_VSA8_slt,SMR_VSA9_slt,SlogP_VSA1_slt,SlogP_VSA10_slt,SlogP_VSA11_slt,SlogP_VSA12_slt,SlogP_VSA2_slt,SlogP_VSA3_slt,SlogP_VSA4_slt,SlogP_VSA5_slt,SlogP_VSA6_slt,SlogP_VSA7_slt,SlogP_VSA8_slt,SlogP_VSA9_slt,TPSA_slt,VSA_EState1_slt,VSA_EState10_slt,VSA_EState2_slt,VSA_EState3_slt,VSA_EState4_slt,VSA_EState5_slt,VSA_EState6_slt,VSA_EState7_slt,VSA_EState8_slt,VSA_EState9_slt
Solv@TUM,CN(C)C=O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,Organic acids and derivatives,CC(C)OC(C)C,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,Organic oxygen compounds,-3.19233423,2.825749369,33.87430298,4.28445705,3.432812155,3.432812155,2.27005561,1.388328341,1.388328341,1.06902063,1.06902063,0.210818511,0.210818511,0,0,0,4.794537184,0,0,0,6.410095306,4.899909731,14.09534397,0,0,0,-0.53,5,66.039,4.47,1.758184438,3.47,9.430555556,0.351386795,9.430555556,0.208684718,0.75,0.208684718,0.75,-0.351386795,-0.2956,19.751,73.095,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,30,4.899909731,0,0,6.410095306,0,0,4.794537184,0,0,0,0,0,14.09534397,0,4.794537184,6.410095306,0,4.899909731,0,0,14.09534397,0,0,0,0,0,0,0,25.405349,4.794537184,0,0,0,0,0,0,20.31,0,0,10.875,0,0,0,0,0.75,0,3.375,2.953223175,33.44467836,5.86180732,5.562948829,5.562948829,3.125897658,2.780805598,2.780805598,2.233592343,2.233592343,0.544331054,0.544331054,0.544331054,0.544331054,0,0,0,0,12.20793278,0,0,0,27.6949488,0,4.736862954,-0.04,7,88.065,6.96,3.026851632,5.96,5.25,0.376143676,5.25,0.052185621,0.375,0.052185621,0.375,-0.376143676,1.8198,31.357,102.177,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,44,4.736862954,0,0,0,0,0,0,0,0,0,0,27.6949488,0,12.20793278,4.736862954,0,0,0,0,39.90288157,0,0,0,0,0,0,0,0,12.20793278,4.736862954,0,27.6949488,0,0,0,0,9.23,5.25,0,0,0,0,0,0,0.75,8.166666667,0
Solv@TUM,CN(C)C=O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,Organic acids and derivatives,C(C(F)(F)F)F,LVGUZGTVOIAKKC-UHFFFAOYSA-N,Organohalogen compounds,-2.21016624,2.825749369,33.87430298,4.28445705,3.432812155,3.432812155,2.27005561,1.388328341,1.388328341,1.06902063,1.06902063,0.210818511,0.210818511,0,0,0,4.794537184,0,0,0,6.410095306,4.899909731,14.09534397,0,0,0,-0.53,5,66.039,4.47,1.758184438,3.47,9.430555556,0.351386795,9.430555556,0.208684718,0.75,0.208684718,0.75,-0.351386795,-0.2956,19.751,73.095,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,30,4.899909731,0,0,6.410095306,0,0,4.794537184,0,0,0,0,0,14.09534397,0,4.794537184,6.410095306,0,4.899909731,0,0,14.09534397,0,0,0,0,0,0,0,25.405349,4.794537184,0,0,0,0,0,0,20.31,0,0,10.875,0,0,0,0,0.75,0,3.375,3.168489873,35.30296891,5.207106781,2.718964673,2.718964673,2.560660172,1.187761342,1.187761342,0.748808198,0.748808198,0.151522882,0.151522882,0,0,12.85088949,17.56166019,0,0,0,0,0,0,0,0,0,-0.28,6,100.014,5.72,1.446403061,3.72,10.40972222,0.416300899,10.40972222,0.416300899,2.229166667,0.241126556,-4.625,-0.241126556,1.5182,12.03,102.03,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,38,0,0,6.674590972,0,0,6.176298517,0,4.390415048,13.17124514,0,0,0,0,0,17.56166019,0,0,0,0,6.176298517,6.674590972,0,0,0,0,17.56166019,0,0,12.85088949,0,0,0,0,0,0,0,0,41.60416667,0,0,0,0,0,0,-4.625,-2.229166667,0
Solv@TUM,CN(C)C=O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,Organic acids and derivatives,CCN(CC)CC,ZMANZCXQSJIPKH-UHFFFAOYSA-N,Organic nitrogen compounds,-3.574455,2.825749369,33.87430298,4.28445705,3.432812155,3.432812155,2.27005561,1.388328341,1.388328341,1.06902063,1.06902063,0.210818511,0.210818511,0,0,0,4.794537184,0,0,0,6.410095306,4.899909731,14.09534397,0,0,0,-0.53,5,66.039,4.47,1.758184438,3.47,9.430555556,0.351386795,9.430555556,0.208684718,0.75,0.208684718,0.75,-0.351386795,-0.2956,19.751,73.095,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,30,4.899909731,0,0,6.410095306,0,0,4.794537184,0,0,0,0,0,14.09534397,0,4.794537184,6.410095306,0,4.899909731,0,0,14.09534397,0,0,0,0,0,0,0,25.405349,4.794537184,0,0,0,0,0,0,20.31,0,0,10.875,0,0,0,0,0.75,0,3.375,2.992302883,25.65148445,5.698670613,5.568533939,5.568533939,3.346065215,3.070003642,3.070003642,1.619503691,1.619503691,1.341640786,1.341640786,0.670820393,0.670820393,0,0,0,0,0,0,19.63426922,0,0,25.67112133,0,-0.04,7,86.073,6.96,4.127785235,2.63114094,2.375,0.304159943,2.375,-0.004743854,1.1875,0.004743854,1.1875,-0.304159943,1.3481,33.462,101.193,0,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,44,4.899909731,0,0,0,0,0,0,0,0,0,20.7712116,19.63426922,0,0,0,0,0,4.899909731,0,20.7712116,19.63426922,0,0,0,0,0,0,0,24.53417895,0,0,20.7712116,0,0,0,0,3.24,0,0,2.375,0,0,0,0,0,10.125,0
Solv@TUM,CN(C)C=O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,Organic acids and derivatives,CC(F)(F)Cl,BHNZEZWIUMJCGF-UHFFFAOYSA-N,Organohalogen compounds,-2.08725111,2.825749369,33.87430298,4.28445705,3.432812155,3.432812155,2.27005561,1.388328341,1.388328341,1.06902063,1.06902063,0.210818511,0.210818511,0,0,0,4.794537184,0,0,0,6.410095306,4.899909731,14.09534397,0,0,0,-0.53,5,66.039,4.47,1.758184438,3.47,9.430555556,0.351386795,9.430555556,0.208684718,0.75,0.208684718,0.75,-0.351386795,-0.2956,19.751,73.095,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,30,4.899909731,0,0,6.410095306,0,0,4.794537184,0,0,0,0,0,14.09534397,0,4.794537184,6.410095306,0,4.899909731,0,0,14.09534397,0,0,0,0,0,0,0,25.405349,4.794537184,0,0,0,0,0,0,20.31,0,0,10.875,0,0,0,0,0.75,0,3.375,3.023715784,23.11941548,4.5,2.633893419,3.389822365,2,1.06694671,1.444911183,0.781232424,1.444911183,0,0,0,0,5.38171099,8.780830095,0,0,6.9237372,0,0,0,0,11.60093989,0,0.15,5,97.471,5.15,1.088726948,852.5944444,10.78626543,0.31843203,10.78626543,0.31843203,0.619598765,0.188598604,-3.027777778,-0.188598604,1.8379,16.474,100.495,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,32,0,0,0,0,0,5.38171099,0,0,8.780830095,0,0,11.60093989,6.9237372,0,8.780830095,11.60093989,0,0,0,12.30544819,0,0,0,0,0,8.780830095,0,11.60093989,5.38171099,0,0,6.9237372,0,0,0,0,0,21.57253086,4.196759259,0,-3.027777778,0,0,0,0,0.619598765,0
Solv@TUM,CN(C)C=O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,Organic acids and derivatives,CC(C)CC(C)C,BZHMBWZPUJHVEE-UHFFFAOYSA-N,Hydrocarbons,-2.81044407,2.825749369,33.87430298,4.28445705,3.432812155,3.432812155,2.27005561,1.388328341,1.388328341,1.06902063,1.06902063,0.210818511,0.210818511,0,0,0,4.794537184,0,0,0,6.410095306,4.899909731,14.09534397,0,0,0,-0.53,5,66.039,4.47,1.758184438,3.47,9.430555556,0.351386795,9.430555556,0.208684718,0.75,0.208684718,0.75,-0.351386795,-0.2956,19.751,73.095,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,30,4.899909731,0,0,6.410095306,0,0,4.794537184,0,0,0,0,0,14.09534397,0,4.794537184,6.410095306,0,4.899909731,0,0,14.09534397,0,0,0,0,0,0,0,25.405349,4.794537184,0,0,0,0,0,0,20.31,0,0,10.875,0,0,0,0,0.75,0,3.375,2.953223175,29.30296891,5.86180732,5.86180732,5.86180732,3.125897658,3.125897658,3.125897658,3.023395961,3.023395961,0.942809042,0.942809042,0.942809042,0.942809042,0,0,0,0,0,11.83581209,6.420821623,0,0,27.6949488,0,0,7,84.077,7,3.06122449,6,2.263888889,0.062763787,2.263888889,-0.046889317,0.875,0.046889317,0.875,-0.062763787,2.6885,34.293,100.205,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,44,0,0,0,0,0,0,0,0,0,0,27.6949488,18.25663372,0,0,0,0,0,0,11.83581209,34.11577042,0,0,0,0,0,0,0,0,0,0,11.83581209,34.11577042,0,0,0,0,0,0,0,0,0,0,1.75,0,1.361111111,9.055555556,0
Solv@TUM,CN(C)C=O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,Organic acids and derivatives,CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Hydrocarbons,-3.20594022,2.825749369,33.87430298,4.28445705,3.432812155,3.432812155,2.27005561,1.388328341,1.388328341,1.06902063,1.06902063,0.210818511,0.210818511,0,0,0,4.794537184,0,0,0,6.410095306,4.899909731,14.09534397,0,0,0,-0.53,5,66.039,4.47,1.758184438,3.47,9.430555556,0.351386795,9.430555556,0.208684718,0.75,0.208684718,0.75,-0.351386795,-0.2956,19.751,73.095,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,30,4.899909731,0,0,6.410095306,0,0,4.794537184,0,0,0,0,0,14.09534397,0,4.794537184,6.410095306,0,4.899909731,0,0,14.09534397,0,0,0,0,0,0,0,25.405349,4.794537184,0,0,0,0,0,0,20.31,0,0,10.875,0,0,0,0,0.75,0,3.375,2.447472888,19.21928095,5.535533906,5.535533906,5.535533906,3.414213562,3.414213562,3.414213562,2.060660172,2.060660172,1.207106781,1.207106781,0.676776695,0.676776695,0,0,0,0,0,0,32.10410811,0,0,13.8474744,0,0,7,84.077,7,6,6,2.245694444,0.065382383,2.245694444,-0.053326092,1.361111111,0.053326092,1.361111111,-0.065382383,2.9767,34.433,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,0,7.008611111,4.491388889,0
Solv@TUM,CN(C)C=O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,Organic acids and derivatives,C(C(F)(F)F)O,RHQDFWAXVIIEBN-UHFFFAOYSA-N,Organohalogen compounds,-6.93052233,2.825749369,33.87430298,4.28445705,3.432812155,3.432812155,2.27005561,1.388328341,1.388328341,1.06902063,1.06902063,0.210818511,0.210818511,0,0,0,4.794537184,0,0,0,6.410095306,4.899909731,14.09534397,0,0,0,-0.53,5,66.039,4.47,1.758184438,3.47,9.430555556,0.351386795,9.430555556,0.208684718,0.75,0.208684718,0.75,-0.351386795,-0.2956,19.751,73.095,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,30,4.899909731,0,0,6.410095306,0,0,4.794537184,0,0,0,0,0,14.09534397,0,4.794537184,6.410095306,0,4.899909731,0,0,14.09534397,0,0,0,0,0,0,0,25.405349,4.794537184,0,0,0,0,0,0,20.31,0,0,10.875,0,0,0,0,0.75,0,3.375,3.168489873,38.54808141,5.207106781,2.788213796,2.788213796,2.560660172,1.236727866,1.236727866,0.77329146,0.77329146,0.179284291,0.179284291,0,0,12.78318048,13.17124514,0,0,0,0,0,0,0,0,5.106527395,-0.25,6,97.015,5.75,1.466049383,3.75,10.53472222,0.411003005,10.53472222,0.411003005,1.729166667,0.386945771,-4.402777778,-0.386945771,0.541,13.1408,100.039,1,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,38,5.106527395,6.606881965,0,0,0,6.176298517,0,0,13.17124514,0,0,0,0,0,18.27777254,0,0,0,0,6.176298517,6.606881965,0,0,0,0,13.17124514,0,0,17.88970788,0,0,0,0,0,0,0,20.23,31.60416667,0,0,7.277777778,0,0,0,-4.402777778,-1.729166667,0
Solv@TUM,CN(C)C=O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,Organic acids and derivatives,C(=C(F)F)Cl,HTHNTJCVPNKCPZ-UHFFFAOYSA-N,Organohalogen compounds,-1.99177857,2.825749369,33.87430298,4.28445705,3.432812155,3.432812155,2.27005561,1.388328341,1.388328341,1.06902063,1.06902063,0.210818511,0.210818511,0,0,0,4.794537184,0,0,0,6.410095306,4.899909731,14.09534397,0,0,0,-0.53,5,66.039,4.47,1.758184438,3.47,9.430555556,0.351386795,9.430555556,0.208684718,0.75,0.208684718,0.75,-0.351386795,-0.2956,19.751,73.095,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,30,4.899909731,0,0,6.410095306,0,0,4.794537184,0,0,0,0,0,14.09534397,0,4.794537184,6.410095306,0,4.899909731,0,0,14.09534397,0,0,0,0,0,0,0,25.405349,4.794537184,0,0,0,0,0,0,20.31,0,0,10.875,0,0,0,0,0.75,0,3.375,3.143197306,45.60964047,4.28445705,2.211243688,2.967172634,2.27005561,0.884857498,1.321293278,0.398755407,0.616973297,0.08247861,0.24743583,0,0,6.080643229,8.780830095,0,5.535201929,0,0,0,0,0,11.60093989,0,-0.11,5,97.471,4.89,2.147069409,3.89,10.49305556,0.281007668,10.49305556,0.281007668,0.222222222,0.172405757,-1.854938272,-0.172405757,1.9631,16.152,98.479,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,30,0,0,0,0,6.080643229,0,0,0,8.780830095,0,11.60093989,0,0,5.535201929,8.780830095,11.60093989,0,0,0,0,0,11.61584516,0,0,0,8.780830095,0,11.60093989,0,0,0,0,11.61584516,0,0,0,0,20.98611111,4.424382716,0,0,0.222222222,0,0,-1.854938272,0,0
Solv@TUM,CN(C)C=O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,Organic acids and derivatives,C1CCCCCC1,DMEGYFMYUHOHGS-UHFFFAOYSA-N,Hydrocarbons,-3.79261206,2.825749369,33.87430298,4.28445705,3.432812155,3.432812155,2.27005561,1.388328341,1.388328341,1.06902063,1.06902063,0.210818511,0.210818511,0,0,0,4.794537184,0,0,0,6.410095306,4.899909731,14.09534397,0,0,0,-0.53,5,66.039,4.47,1.758184438,3.47,9.430555556,0.351386795,9.430555556,0.208684718,0.75,0.208684718,0.75,-0.351386795,-0.2956,19.751,73.095,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,30,4.899909731,0,0,6.410095306,0,0,4.794537184,0,0,0,0,0,14.09534397,0,4.794537184,6.410095306,0,4.899909731,0,0,14.09534397,0,0,0,0,0,0,0,25.405349,4.794537184,0,0,0,0,0,0,20.31,0,0,10.875,0,0,0,0,0.75,0,3.375,2.041666667,19.65148445,4.949747468,4.949747468,4.949747468,3.5,3.5,3.5,2.474873734,2.474873734,1.75,1.75,1.237436867,1.237436867,0,0,0,0,0,0,44.94575136,0,0,0,0,0,7,84.077,5.142857143,3.06122449,1.959183673,1.5,0.053305973,1.5,-0.053305973,1.5,0.053305973,1.5,-0.053305973,2.7307,32.319,98.189,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,42,0,0,0,0,0,0,0,0,0,0,44.94575136,0,0,0,0,0,0,0,0,44.94575136,0,0,0,0,0,0,0,0,0,0,0,44.94575136,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0
Solv@TUM,CN(C)C=O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,Organic acids and derivatives,CC1CCCCC1,UAEPNZWRGJTJPN-UHFFFAOYSA-N,Hydrocarbons,-3.50619444,2.825749369,33.87430298,4.28445705,3.432812155,3.432812155,2.27005561,1.388328341,1.388328341,1.06902063,1.06902063,0.210818511,0.210818511,0,0,0,4.794537184,0,0,0,6.410095306,4.899909731,14.09534397,0,0,0,-0.53,5,66.039,4.47,1.758184438,3.47,9.430555556,0.351386795,9.430555556,0.208684718,0.75,0.208684718,0.75,-0.351386795,-0.2956,19.751,73.095,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,30,4.899909731,0,0,6.410095306,0,0,4.794537184,0,0,0,0,0,14.09534397,0,4.794537184,6.410095306,0,4.899909731,0,0,14.09534397,0,0,0,0,0,0,0,25.405349,4.794537184,0,0,0,0,0,0,20.31,0,0,10.875,0,0,0,0,0.75,0,3.375,2.12291795,42,5.112884175,5.112884175,5.112884175,3.39384685,3.39384685,3.39384685,2.743182156,2.743182156,1.89384685,1.89384685,1.306712822,1.306712822,0,0,0,0,0,5.917906046,32.10410811,0,0,6.9237372,0,0,7,84.077,5.142857143,2.34375,1.5,2.360277778,0.062509723,2.360277778,-0.044280076,1.03587963,0.044280076,1.03587963,-0.062509723,2.5866,32.249,98.189,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,42,0,0,0,0,0,0,0,0,0,0,39.02784531,5.917906046,0,0,0,0,0,0,5.917906046,39.02784531,0,0,0,0,0,0,0,0,0,0,5.917906046,39.02784531,0,0,0,0,0,0,0,0,0,0,1.03587963,0,7.437175926,2.360277778,0
Solv@TUM,CN(C)C=O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,Organic acids and derivatives,CCCCCC=C,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,Hydrocarbons,-3.35606733,2.825749369,33.87430298,4.28445705,3.432812155,3.432812155,2.27005561,1.388328341,1.388328341,1.06902063,1.06902063,0.210818511,0.210818511,0,0,0,4.794537184,0,0,0,6.410095306,4.899909731,14.09534397,0,0,0,-0.53,5,66.039,4.47,1.758184438,3.47,9.430555556,0.351386795,9.430555556,0.208684718,0.75,0.208684718,0.75,-0.351386795,-0.2956,19.751,73.095,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,30,4.899909731,0,0,6.410095306,0,0,4.794537184,0,0,0,0,0,14.09534397,0,4.794537184,6.410095306,0,4.899909731,0,0,14.09534397,0,0,0,0,0,0,0,25.405349,4.794537184,0,0,0,0,0,0,20.31,0,0,10.875,0,0,0,0,0.75,0,3.375,2.558780869,37.30296891,5.535533906,5.112884175,5.112884175,3.414213562,3.023603362,3.023603362,1.78445705,1.78445705,1.011801681,1.011801681,0.538675135,0.538675135,0,0,0,0,0,0,25.68328649,0,6.076020107,13.50267288,0,-0.26,7,84.077,6.74,5.74,5.74,3.632491497,0.103082979,3.632491497,-0.035341466,1.188333333,0.035341466,1.188333333,-0.103082979,2.7527,34.339,98.189,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,42,0,0,0,0,0,0,0,0,0,6.578935684,25.84140055,12.84164325,0,0,0,0,0,0,0,32.60702369,0,12.65495579,0,0,0,0,0,0,0,0,0,32.60702369,12.65495579,0,0,0,0,0,0,0,0,0,0,0,7.156111111,5.843888889,0
Solv@TUM,CN(C)C=O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,Organic acids and derivatives,CCCCCC#C,YVXHZKKCZYLQOP-UHFFFAOYSA-N,Acetylides+Benzenoids & dipolar compounds,-4.32485994,2.825749369,33.87430298,4.28445705,3.432812155,3.432812155,2.27005561,1.388328341,1.388328341,1.06902063,1.06902063,0.210818511,0.210818511,0,0,0,4.794537184,0,0,0,6.410095306,4.899909731,14.09534397,0,0,0,-0.53,5,66.039,4.47,1.758184438,3.47,9.430555556,0.351386795,9.430555556,0.208684718,0.75,0.208684718,0.75,-0.351386795,-0.2956,19.751,73.095,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,30,4.899909731,0,0,6.410095306,0,0,4.794537184,0,0,0,0,0,14.09534397,0,4.794537184,6.410095306,0,4.899909731,0,0,14.09534397,0,0,0,0,0,0,0,25.405349,4.794537184,0,0,0,0,0,0,20.31,0,0,10.875,0,0,0,0,0.75,0,3.375,2.599038279,56.92878689,5.535533906,4.905777394,4.905777394,3.414213562,2.849335306,2.849335306,1.661230926,1.661230926,0.924667653,0.924667653,0.477062073,0.477062073,0,0,0,0,0,6.420821623,19.26246487,0,0,12.84417152,6.423349896,-0.44,7,84.077,6.56,5.56,5.56,5.019288549,0.120109316,5.019288549,0.008600767,0.952222222,0.008600767,0.952222222,-0.120109316,2.1999,32.975,96.173,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,40,0,0,0,0,0,0,0,0,0,12.34378421,19.76538045,6.420821623,6.420821623,0,0,0,0,0,0,32.60702369,0,0,0,12.34378421,0,0,0,0,0,0,12.34378421,32.60702369,0,0,0,0,0,0,0,0,0,0,2.6025,0,9.72039966,2.17710034,0
Solv@TUM,CN(C)C=O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,Organic acids and derivatives,C1CCC=CCC1,ZXIJMRYMVAMXQP-UHFFFAOYSA-N,Hydrocarbons,-4.22915679,2.825749369,33.87430298,4.28445705,3.432812155,3.432812155,2.27005561,1.388328341,1.388328341,1.06902063,1.06902063,0.210818511,0.210818511,0,0,0,4.794537184,0,0,0,6.410095306,4.899909731,14.09534397,0,0,0,-0.53,5,66.039,4.47,1.758184438,3.47,9.430555556,0.351386795,9.430555556,0.208684718,0.75,0.208684718,0.75,-0.351386795,-0.2956,19.751,73.095,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,30,4.899909731,0,0,6.410095306,0,0,4.794537184,0,0,0,0,0,14.09534397,0,4.794537184,6.410095306,0,4.899909731,0,0,14.09534397,0,0,0,0,0,0,0,25.405349,4.794537184,0,0,0,0,0,0,20.31,0,0,10.875,0,0,0,0,0.75,0,3.375,2.202927766,54.4385619,4.949747468,4.690234444,4.690234444,3.5,3.149829914,3.149829914,2.109414962,2.109414962,1.40824829,1.40824829,0.936856351,0.936856351,0,0,0,0,0,0,32.10410811,0,0,12.15204021,0,-0.26,7,84.077,4.888367953,2.838891423,1.767401844,2.298611111,0.088539281,2.298611111,-0.035073282,1.319444444,0.035073282,1.319444444,-0.088539281,2.5067,32.225,96.173,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,18.57286184,25.68328649,0,0,0,0,0,0,0,32.10410811,0,12.15204021,0,0,0,0,0,0,0,0,0,32.10410811,12.15204021,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0
